ґъВл,јтіЖ,ИХЖЪ,З°КХЕМјЫ(ФЄ),їЄЕМјЫ(ФЄ),ЧоёЯјЫ(ФЄ),ЧоµНјЫ(ФЄ),КХЕМјЫ(ФЄ),іЙЅ»Бї(№Й),іЙЅ»Ѕр¶о(ФЄ),ХЗµш(ФЄ),ХЗµш·щ(%),ѕщјЫ(ФЄ),»»КЦВК(%),A№ЙБчНЁКРЦµ(ФЄ),B№ЙБчНЁКРЦµ(ФЄ),ЧЬКРЦµ(ФЄ),A№ЙБчНЁ№Й±ѕ(№Й),B№ЙБчНЁ№Й±ѕ(№Й),ЧЬ№Й±ѕ(№Й),КРУЇВК,КРѕ»ВК,КРПъВК,КРПЦВК,
002081.SZ,Ѕру«тл,2008-09-01,1.1492,1.137,1.137,1.0704,1.0704,296800,5869548.5,-0.0788,-6.8599,19.7761,0.7195,795300000,N/A,2718480000,41250000,0,141000000,30.0659,4.6976,0.7849,-61.1735,
002081.SZ,Ѕру«тл,2008-09-02,1.0704,1.0659,1.0898,0.9954,1.0609,616199,11372542.9,-0.0094,-0.8817,18.456,1.4938,788287500,N/A,2694510000,41250000,0,141000000,29.8007,4.6561,0.778,-60.6341,
002081.SZ,Ѕру«тл,2008-09-03,1.0609,1.0426,1.082,1.0382,1.0648,302668,5749829.7,0.0039,0.3663,18.9972,0.7337,791175000,N/A,2704380000,41250000,0,141000000,29.9099,4.6732,0.7809,-60.8562,
002081.SZ,Ѕру«тл,2008-09-04,1.0648,1.0765,1.0765,1.0159,1.0659,450751,8430982.1,0.0011,0.1043,18.7043,1.0927,792000000,N/A,2707200000,41250000,0,141000000,29.9411,4.6781,0.7817,-60.9196,
002081.SZ,Ѕру«тл,2008-09-05,1.0659,1.0387,1.042,1.0048,1.0276,158332,2925299,-0.0383,-3.5937,18.4757,0.3838,763537500,N/A,2609910000,41250000,0,141000000,28.8651,4.51,0.7536,-58.7303,
002081.SZ,Ѕру«тл,2008-09-08,1.0276,1.0271,1.0465,0.9993,1.0087,56830,1036602.9,-0.0189,-1.8368,18.2404,0.1378,749512500,N/A,2561970000,41250000,0,141000000,28.3349,4.4271,0.7397,-57.6516,
002081.SZ,Ѕру«тл,2008-09-09,1.0087,1.001,1.042,0.9993,1.0048,55259,1001080,-0.0039,-0.3853,18.1161,0.134,746625000,N/A,2552100000,41250000,0,141000000,28.2257,4.4101,0.7369,-57.4295,
002081.SZ,Ѕру«тл,2008-09-10,1.0048,0.9993,1.0259,0.9993,1.0048,68449,1239448.4,0,0,18.1076,0.1659,746625000,N/A,2552100000,41250000,0,141000000,28.2257,4.4101,0.7369,-57.4295,
002081.SZ,Ѕру«тл,2008-09-11,1.0048,0.9987,1.0071,0.9865,0.9932,74261,1332342.9,-0.0117,-1.1602,17.9414,0.18,737962500,N/A,2522490000,41250000,0,141000000,27.8982,4.3589,0.7283,-56.7631,
002081.SZ,Ѕру«тл,2008-09-12,0.9932,0.9987,0.9987,0.9771,0.9932,57176,1011873.6,0,0,17.6975,0.1386,737962500,N/A,2522490000,41250000,0,141000000,27.8982,4.3589,0.7283,-56.7631,
002081.SZ,Ѕру«тл,2008-09-16,0.9932,1.0048,1.0048,0.9554,0.9582,57797,1010929.3,-0.035,-3.5215,17.491,0.1401,711975000,N/A,2433660000,41250000,0,141000000,26.9158,4.2054,0.7027,-54.7642,
002081.SZ,Ѕру«тл,2008-09-17,0.9582,0.9588,0.9793,0.9499,0.9627,65616,1137887.4,0.0044,0.4635,17.3416,0.1591,715275000,N/A,2444940000,41250000,0,141000000,27.0406,4.2249,0.7059,-55.018,
002081.SZ,Ѕру«тл,2008-09-18,0.9627,0.9499,0.9738,0.9177,0.931,154552,2623999.6,-0.0316,-3.2872,16.9781,0.3747,691762500,N/A,2364570000,41250000,0,141000000,26.1517,4.086,0.6827,-53.2095,
002081.SZ,Ѕру«тл,2008-09-19,0.931,1.0148,1.0243,0.9882,1.0243,249384,4534850.1,0.0933,10.0179,18.1842,0.6046,761062500,N/A,2601450000,41250000,0,141000000,28.7715,4.4953,0.7511,-58.54,
002081.SZ,Ѕру«тл,2008-09-22,1.0243,1.0548,1.1103,0.9926,1.0271,474620,8765160.7,0.0028,0.271,18.4677,1.1506,763125000,N/A,2608500000,41250000,0,141000000,28.8495,4.5075,0.7532,-58.6986,
002081.SZ,Ѕру«тл,2008-09-23,1.0271,0.9987,0.9987,0.9271,0.9271,161750,2808049.5,-0.0999,-9.7297,17.3604,0.3921,688875000,N/A,2354700000,41250000,0,141000000,26.0425,4.0689,0.6799,-52.9874,
002081.SZ,Ѕру«тл,2008-09-24,0.9271,0.9271,0.9416,0.9171,0.9271,53370,891703.1,0,0,16.7079,0.1294,688875000,N/A,2354700000,41250000,0,141000000,26.0425,4.0689,0.6799,-52.9874,
002081.SZ,Ѕру«тл,2008-09-25,0.9271,0.9188,0.9704,0.9188,0.9538,102540,1761325.2,0.0266,2.8743,17.177,0.2486,708675000,N/A,2422380000,41250000,0,141000000,26.791,4.1859,0.6994,-54.5104,
002081.SZ,Ѕру«тл,2008-09-26,0.9538,0.9621,0.9949,0.9438,0.9904,229089,4014314.3,0.0366,3.8417,17.5229,0.5554,735900000,N/A,2515440000,41250000,0,141000000,27.8203,4.3467,0.7263,-56.6045,
002081.SZ,Ѕру«тл,2008-10-06,0.9904,0.9771,0.9865,0.9449,0.9715,119018,2069724.6,-0.0189,-1.9058,17.39,0.2885,721875000,N/A,2467500000,41250000,0,141000000,27.2901,4.2639,0.7125,-55.5257,
002081.SZ,Ѕру«тл,2008-10-07,0.9715,0.9454,0.9937,0.9188,0.9804,123452,2145388.2,0.0089,0.9143,17.3783,0.2993,728475000,N/A,2490060000,41250000,0,141000000,27.5396,4.3029,0.719,-56.0334,
002081.SZ,Ѕру«тл,2008-10-08,0.9804,0.9532,0.9804,0.926,0.9615,51169,879833.7,-0.0189,-1.9253,17.1947,0.124,714450000,N/A,2442120000,41250000,0,141000000,27.0094,4.22,0.7051,-54.9546,
002081.SZ,Ѕру«тл,2008-10-09,0.9615,0.9671,0.9715,0.9299,0.9327,56260,956349.6,-0.0289,-3.0023,16.9987,0.1364,693000000,N/A,2368800000,41250000,0,141000000,26.1985,4.0933,0.684,-53.3047,
002081.SZ,Ѕру«тл,2008-10-10,0.9327,0.9166,0.9166,0.8661,0.8661,82950,1318116,-0.0666,-7.1429,15.8905,0.2011,643500000,N/A,2199600000,41250000,0,141000000,24.3271,3.8009,0.6351,-49.4972,
002081.SZ,Ѕру«тл,2008-10-13,0.8661,0.8605,0.8605,0.805,0.8366,122331,1807692.3,-0.0294,-3.3974,14.7771,0.2966,621637500,N/A,2124870000,41250000,0,141000000,23.5006,3.6718,0.6135,-47.8156,
002081.SZ,Ѕру«тл,2008-10-14,0.8366,0.8772,0.8777,0.8094,0.8261,124400,1888246,-0.0105,-1.2608,15.1788,0.3016,613800000,N/A,2098080000,41250000,0,141000000,23.2043,3.6255,0.6058,-47.2127,
002081.SZ,Ѕру«тл,2008-10-15,0.8261,0.8055,0.8244,0.7928,0.81,57483,830410.7,-0.0161,-1.9489,14.4462,0.1394,601837500,N/A,2057190000,41250000,0,141000000,22.7521,3.5548,0.594,-46.2926,
002081.SZ,Ѕру«тл,2008-10-16,0.81,0.7883,0.7883,0.7595,0.7711,71269,989225.6,-0.0389,-4.7978,13.8802,0.1728,572962500,N/A,1958490000,41250000,0,141000000,21.6605,3.3843,0.5655,-44.0716,
002081.SZ,Ѕру«тл,2008-10-17,0.7711,0.8017,0.8017,0.75,0.7783,26700,369588,0.0072,0.9359,13.8422,0.0647,578325000,N/A,1976820000,41250000,0,141000000,21.8632,3.416,0.5708,-44.484,
002081.SZ,Ѕру«тл,2008-10-20,0.7783,0.7817,0.8022,0.7661,0.8017,223398,3155101.9,0.0233,2.9957,14.1232,0.5416,595650000,N/A,2036040000,41250000,0,141000000,22.5182,3.5183,0.5879,-45.8166,
002081.SZ,Ѕру«тл,2008-10-21,0.8017,0.7833,0.8105,0.7789,0.805,213700,3079963,0.0033,0.4155,14.4126,0.5181,598125000,N/A,2044500000,41250000,0,141000000,22.6118,3.5329,0.5903,-46.007,
002081.SZ,Ѕру«тл,2008-10-22,0.805,0.7933,0.805,0.7822,0.7911,112180,1608183.2,-0.0139,-1.7241,14.3357,0.272,587812500,N/A,2009250000,41250000,0,141000000,22.2219,3.472,0.5801,-45.2138,
002081.SZ,Ѕру«тл,2008-10-23,0.7911,0.7906,0.815,0.7706,0.815,76460,1085200.2,0.0239,3.0175,14.193,0.1854,605550000,N/A,2069880000,41250000,0,141000000,22.8925,3.5768,0.5977,-46.5781,
002081.SZ,Ѕру«тл,2008-10-24,0.815,0.815,0.8405,0.7839,0.8327,230530,3411180.6,0.0178,2.1798,14.7971,0.5589,618750000,N/A,2115000000,41250000,0,141000000,23.3915,3.6547,0.6107,-47.5935,
002081.SZ,Ѕру«тл,2008-10-27,0.8327,0.815,0.8322,0.7778,0.7778,188160,2743884.2,-0.055,-6.6,14.5827,0.4561,577912500,N/A,1975410000,41250000,0,141000000,21.8476,3.4135,0.5704,-44.4523,
002081.SZ,Ѕру«тл,2008-10-28,0.7778,0.7772,0.8261,0.7772,0.8261,253879,3626587.9,0.0483,6.2099,14.2847,0.6155,613800000,N/A,2098080000,41250000,0,141000000,23.2043,3.6255,0.6058,-47.2127,
002081.SZ,Ѕру«тл,2008-10-29,0.8261,0.8383,0.8466,0.8094,0.8466,122558,1831348.1,0.0205,2.4866,14.9427,0.2971,629062500,N/A,2150250000,41250000,0,141000000,23.7813,3.7157,0.6209,-48.3867,
002081.SZ,Ѕру«тл,2008-10-30,0.8466,0.8466,0.8488,0.8261,0.8394,55250,832000.5,-0.0072,-0.8525,15.0588,0.1339,623700000,N/A,2131920000,41250000,0,141000000,23.5786,3.684,0.6156,-47.9742,
002081.SZ,Ѕру«тл,2008-10-31,0.8394,0.8305,0.8377,0.8044,0.8161,57850,850841.5,-0.0233,-2.7778,14.7077,0.1402,606375000,N/A,2072700000,41250000,0,141000000,22.9237,3.5816,0.5985,-46.6416,
002081.SZ,Ѕру«тл,2008-11-03,0.8161,0.8211,0.8216,0.7828,0.8216,65538,947913,0.0056,0.6803,14.4636,0.1589,610500000,N/A,2086800000,41250000,0,141000000,23.0796,3.606,0.6025,-46.9589,
002081.SZ,Ѕру«тл,2008-11-04,0.8216,0.805,0.8189,0.7955,0.815,44300,646265.5,-0.0067,-0.8108,14.5884,0.1074,605550000,N/A,2069880000,41250000,0,141000000,22.8925,3.5768,0.5977,-46.5781,
002081.SZ,Ѕру«тл,2008-11-05,0.815,0.8139,0.8505,0.8022,0.8189,85202,1263974.9,0.0039,0.4768,14.835,0.2066,608437500,N/A,2079750000,41250000,0,141000000,23.0016,3.5938,0.6005,-46.8002,
002081.SZ,Ѕру«тл,2008-11-06,0.8189,0.8072,0.8178,0.7883,0.8005,57902,841384.9,-0.0183,-2.2373,14.5312,0.1404,594825000,N/A,2033220000,41250000,0,141000000,22.487,3.5134,0.5871,-45.7532,
002081.SZ,Ѕру«тл,2008-11-07,0.8005,0.81,0.8411,0.7994,0.8411,77950,1147319,0.0405,5.0624,14.7187,0.189,624937500,N/A,2136150000,41250000,0,141000000,23.6254,3.6913,0.6168,-48.0694,
002081.SZ,Ѕру«тл,2008-11-10,0.8411,0.8216,0.8994,0.8111,0.8983,270102,4239127.2,0.0572,6.7987,15.6945,0.6548,667425000,N/A,2281380000,41250000,0,141000000,25.2316,3.9422,0.6587,-51.3375,
002081.SZ,Ѕру«тл,2008-11-11,0.8983,0.8722,0.9099,0.8605,0.8755,146418,2337671.6,-0.0228,-2.534,15.9657,0.355,650512500,N/A,2223570000,41250000,0,141000000,24.5922,3.8424,0.642,-50.0366,
002081.SZ,Ѕру«тл,2008-11-12,0.8755,0.8661,0.8877,0.8661,0.8877,98134,1545163.6,0.0122,1.3951,15.7454,0.2379,659587500,N/A,2254590000,41250000,0,141000000,24.9353,3.896,0.651,-50.7346,
002081.SZ,Ѕру«тл,2008-11-13,0.8877,0.8661,0.9488,0.8661,0.9299,319222,5310610.3,0.0422,4.753,16.6361,0.7739,690937500,N/A,2361750000,41250000,0,141000000,26.1205,4.0811,0.6819,-53.146,
002081.SZ,Ѕру«тл,2008-11-14,0.9299,0.9421,0.966,0.9238,0.9604,492051,8455591.5,0.0305,3.2836,17.1844,1.1929,713625000,N/A,2439300000,41250000,0,141000000,26.9782,4.2151,0.7043,-54.8911,
002081.SZ,Ѕру«тл,2008-11-17,0.9604,0.9482,1.0076,0.9482,1.0021,281651,5023486.4,0.0416,4.3353,17.8359,0.6828,744562500,N/A,2545050000,41250000,0,141000000,28.1477,4.3979,0.7349,-57.2708,
002081.SZ,Ѕру«тл,2008-11-18,1.0021,0.9815,1.0148,0.916,0.916,290948,4986754.7,-0.0861,-8.5873,17.1397,0.7053,680625000,N/A,2326500000,41250000,0,141000000,25.7306,4.0202,0.6717,-52.3528,
002081.SZ,Ѕру«тл,2008-11-19,0.916,0.9299,0.9826,0.9216,0.9826,193046,3331022.5,0.0666,7.2727,17.2551,0.468,730125000,N/A,2495700000,41250000,0,141000000,27.6019,4.3126,0.7206,-56.1603,
002081.SZ,Ѕру«тл,2008-11-20,0.9826,0.961,1.0087,0.9604,0.9677,224152,3995050.9,-0.015,-1.5254,17.823,0.5434,718987500,N/A,2457630000,41250000,0,141000000,27.1809,4.2468,0.7096,-55.3036,
002081.SZ,Ѕру«тл,2008-11-21,0.9677,0.9438,0.9677,0.8955,0.946,271695,4609136,-0.0217,-2.2375,16.9644,0.6587,702900000,N/A,2402640000,41250000,0,141000000,26.5727,4.1518,0.6937,-54.0662,
002081.SZ,Ѕру«тл,2008-11-24,0.946,0.9216,0.9438,0.8883,0.8994,264894,4367314.7,-0.0466,-4.9296,16.487,0.6422,668250000,N/A,2284200000,41250000,0,141000000,25.2628,3.9471,0.6595,-51.4009,
002081.SZ,Ѕру«тл,2008-11-25,0.8994,0.9049,0.916,0.8899,0.9088,104494,1698650,0.0094,1.0494,16.256,0.2533,675262500,N/A,2308170000,41250000,0,141000000,25.5279,3.9885,0.6665,-51.9403,
002081.SZ,Ѕру«тл,2008-11-26,0.9088,0.916,0.9266,0.8888,0.921,116848,1922715.1,0.0122,1.3439,16.4548,0.2833,684337500,N/A,2339190000,41250000,0,141000000,25.871,4.0421,0.6754,-52.6384,
002081.SZ,Ѕру«тл,2008-11-27,0.921,0.9771,0.9993,0.9271,0.9443,186862,3229866.1,0.0233,2.5316,17.2848,0.453,701662500,N/A,2398410000,41250000,0,141000000,26.5259,4.1445,0.6925,-53.971,
002081.SZ,Ѕру«тл,2008-11-28,0.9443,0.9332,0.9443,0.906,0.9388,107900,1799493,-0.0056,-0.5879,16.6774,0.2616,697537500,N/A,2384310000,41250000,0,141000000,26.37,4.1201,0.6884,-53.6537,
002081.SZ,Ѕру«тл,2008-12-01,0.9388,0.9305,0.966,0.9232,0.9577,92790,1584149.1,0.0189,2.0106,17.0724,0.2249,711562500,N/A,2432250000,41250000,0,141000000,26.9002,4.203,0.7023,-54.7325,
002081.SZ,Ѕру«тл,2008-12-02,0.9577,0.9499,0.9993,0.9338,0.9904,437637,7781895,0.0328,3.4203,17.7816,1.0609,735900000,N/A,2515440000,41250000,0,141000000,27.8203,4.3467,0.7263,-56.6045,
002081.SZ,Ѕру«тл,2008-12-03,0.9904,0.9993,1.0271,0.9887,1.0248,395310,7227383.3,0.0344,3.4753,18.2828,0.9583,761475000,N/A,2602860000,41250000,0,141000000,28.7871,4.4978,0.7515,-58.5717,
002081.SZ,Ѕру«тл,2008-12-04,1.0248,1.0271,1.0548,1.0215,1.0215,395358,7412016.2,-0.0033,-0.325,18.7476,0.9584,759000000,N/A,2594400000,41250000,0,141000000,28.6936,4.4832,0.7491,-58.3813,
002081.SZ,Ѕру«тл,2008-12-05,1.0215,1.0154,1.0687,1.0021,1.0493,284075,5354294.7,0.0278,2.7174,18.8482,0.6887,779625000,N/A,2664900000,41250000,0,141000000,29.4733,4.605,0.7695,-59.9678,
002081.SZ,Ѕру«тл,2008-12-08,1.0493,1.0509,1.0992,1.0493,1.0837,275595,5360533.8,0.0344,3.2804,19.4508,0.6681,805200000,N/A,2752320000,41250000,0,141000000,30.4401,4.756,0.7947,-61.935,
002081.SZ,Ѕру«тл,2008-12-09,1.0837,1.0842,1.1076,1.0548,1.0676,233231,4511299.2,-0.0161,-1.4857,19.3426,0.5654,793237500,N/A,2711430000,41250000,0,141000000,29.9879,4.6854,0.7829,-61.0148,
002081.SZ,Ѕру«тл,2008-12-10,1.0676,1.0654,1.0754,1.0409,1.0754,242742,4625342.3,0.0078,0.728,19.0546,0.5885,799012500,N/A,2731170000,41250000,0,141000000,30.2062,4.7195,0.7886,-61.459,
002081.SZ,Ѕру«тл,2008-12-11,1.0754,1.0715,1.0765,1.0354,1.0382,163851,3112584.9,-0.0372,-3.459,18.9964,0.3972,771375000,N/A,2636700000,41250000,0,141000000,29.1614,4.5562,0.7613,-59.3332,
002081.SZ,Ѕру«тл,2008-12-12,1.0382,1.0271,1.037,0.9771,1.037,254919,4609697.8,-0.0011,-0.107,18.083,0.618,770550000,N/A,2633880000,41250000,0,141000000,29.1302,4.5514,0.7605,-59.2697,
002081.SZ,Ѕру«тл,2008-12-15,1.037,1.0365,1.0515,0.9993,1.0287,349900,6424916,-0.0083,-0.803,18.3621,0.8482,764362500,N/A,2612730000,41250000,0,141000000,28.8963,4.5148,0.7544,-58.7938,
002081.SZ,Ѕру«тл,2008-12-16,1.0287,1.0243,1.0398,0.9993,1.0376,150670,2777925,0.0089,0.8635,18.4371,0.3653,770962500,N/A,2635290000,41250000,0,141000000,29.1458,4.5538,0.7609,-59.3015,
002081.SZ,Ѕру«тл,2008-12-17,1.0376,1.0543,1.077,1.0443,1.067,210282,4021474.5,0.0294,2.8357,19.1242,0.5098,792825000,N/A,2710020000,41250000,0,141000000,29.9723,4.6829,0.7825,-60.9831,
002081.SZ,Ѕру«тл,2008-12-18,1.067,1.1048,1.1048,1.0443,1.0826,339970,6547450.6,0.0155,1.4568,19.2589,0.8242,804375000,N/A,2749500000,41250000,0,141000000,30.4089,4.7512,0.7939,-61.8715,
002081.SZ,Ѕру«тл,2008-12-19,1.0826,1.0876,1.127,1.0665,1.1159,452870,9021467,0.0333,3.0769,19.9207,1.0979,829125000,N/A,2834100000,41250000,0,141000000,31.3446,4.8974,0.8183,-63.7752,
002081.SZ,Ѕру«тл,2008-12-22,1.1159,1.1353,1.1747,1.1003,1.1747,503420,10375678.6,0.0588,5.2736,20.6104,1.2204,872850000,N/A,2983560000,41250000,0,141000000,32.9976,5.1556,0.8615,-67.1385,
002081.SZ,Ѕру«тл,2008-12-23,1.1747,1.1908,1.1908,1.092,1.1187,387386,7925415.4,-0.0561,-4.7732,20.4587,0.9391,831187500,N/A,2841150000,41250000,0,141000000,31.4226,4.9095,0.8203,-63.9339,
002081.SZ,Ѕру«тл,2008-12-24,1.1187,1.1187,1.127,1.0915,1.1192,275129,5494026.3,0.0006,0.0496,19.9689,0.667,831600000,N/A,2842560000,41250000,0,141000000,31.4382,4.912,0.8208,-63.9656,
002081.SZ,Ѕру«тл,2008-12-25,1.1192,1.1092,1.1348,1.0964,1.1137,153566,3066515.5,-0.0056,-0.496,19.9687,0.3723,827475000,N/A,2828460000,41250000,0,141000000,31.2822,4.8876,0.8167,-63.6483,
002081.SZ,Ѕру«тл,2008-12-26,1.1137,1.0998,1.1203,1.0948,1.1187,138926,2779144.9,0.005,0.4487,20.0045,0.3368,831187500,N/A,2841150000,41250000,0,141000000,31.4226,4.9095,0.8203,-63.9339,
002081.SZ,Ѕру«тл,2008-12-29,1.1187,1.1359,1.1359,1.0765,1.1103,154340,3062890.4,-0.0083,-0.7444,19.8451,0.3742,825000000,N/A,2820000000,41250000,0,141000000,31.1886,4.873,0.8142,-63.458,
002081.SZ,Ѕру«тл,2008-12-30,1.1103,1.1231,1.1409,1.1103,1.1348,350772,7142993.7,0.0244,2.2,20.3636,0.8504,843150000,N/A,2882040000,41250000,0,141000000,31.8748,4.9802,0.8322,-64.854,
002081.SZ,Ѕру«тл,2008-12-31,1.1348,1.1359,1.1436,1.0887,1.1159,340568,6806501.9,-0.0189,-1.6634,19.9857,0.8256,829125000,N/A,2834100000,41250000,0,141000000,31.3446,4.8974,0.8183,-63.7752,
002081.SZ,Ѕру«тл,2009-01-05,1.1159,1.1103,1.1325,1.1048,1.1325,379388,7652365.8,0.0167,1.4925,20.1703,0.9197,841500000,N/A,2876400000,41250000,0,141000000,20.7903,4.1147,0.8618,-65.1998,
002081.SZ,Ѕру«тл,2009-01-06,1.1325,1.1325,1.1636,1.1214,1.1603,171505,3524673.4,0.0278,2.451,20.5514,0.4158,862125000,N/A,2946900000,41250000,0,141000000,21.2998,4.2155,0.8829,-66.7978,
002081.SZ,Ѕру«тл,2009-01-07,1.1603,1.1653,1.1853,1.1164,1.1853,200722,4199151.8,0.025,2.1531,20.9202,0.4866,880687500,N/A,3010350000,41250000,0,141000000,21.7584,4.3063,0.9019,-68.236,
002081.SZ,Ѕру«тл,2009-01-08,1.1853,1.1769,1.1814,1.142,1.1553,99810,2094519.8,-0.03,-2.5293,20.9851,0.242,858412500,N/A,2934210000,41250000,0,141000000,21.2081,4.1974,0.8791,-66.5102,
002081.SZ,Ѕру«тл,2009-01-09,1.1553,1.1409,1.2186,1.1409,1.2119,224234,4834149.3,0.0566,4.9015,21.5585,0.5436,900487500,N/A,3078030000,41250000,0,141000000,22.2476,4.4031,0.9222,-69.7701,
002081.SZ,Ѕру«тл,2009-01-12,1.2119,1.2019,1.2475,1.2008,1.2158,243247,5390492.5,0.0039,0.3207,22.1606,0.5897,903375000,N/A,3087900000,41250000,0,141000000,22.319,4.4172,0.9252,-69.9939,
002081.SZ,Ѕру«тл,2009-01-13,1.2158,1.1992,1.2436,1.1797,1.1897,146900,3193069.6,-0.0261,-2.1461,21.7363,0.3561,883987500,N/A,3021630000,41250000,0,141000000,21.84,4.3224,0.9053,-68.4917,
002081.SZ,Ѕру«тл,2009-01-14,1.1897,1.1858,1.2075,1.1842,1.1997,521887,11226358.2,0.01,0.8399,21.5111,1.2652,891412500,N/A,3047010000,41250000,0,141000000,22.0234,4.3587,0.9129,-69.067,
002081.SZ,Ѕру«тл,2009-01-15,1.1997,1.1986,1.2091,1.172,1.1786,251589,5378917.5,-0.0211,-1.7584,21.3798,0.6099,875737500,N/A,2993430000,41250000,0,141000000,21.6362,4.2821,0.8969,-67.8525,
002081.SZ,Ѕру«тл,2009-01-16,1.1786,1.1825,1.2064,1.1531,1.1581,342804,7249683.9,-0.0205,-1.7428,21.1482,0.831,860475000,N/A,2941260000,41250000,0,141000000,21.2591,4.2074,0.8812,-66.67,
002081.SZ,Ѕру«тл,2009-01-19,1.1581,1.1547,1.2047,1.1497,1.1986,343145,7234663.9,0.0405,3.4995,21.0834,0.8319,890587500,N/A,3044190000,41250000,0,141000000,22.003,4.3547,0.9121,-69.0031,
002081.SZ,Ѕру«тл,2009-01-20,1.1986,1.2186,1.2325,1.1714,1.1936,403625,8734734.6,-0.005,-0.4169,21.6407,0.9785,886875000,N/A,3031500000,41250000,0,141000000,21.9113,4.3365,0.9083,-68.7154,
002081.SZ,Ѕру«тл,2009-01-21,1.1936,1.1803,1.2069,1.1769,1.1786,188340,4035501.5,-0.015,-1.2558,21.4267,0.4566,875737500,N/A,2993430000,41250000,0,141000000,21.6362,4.2821,0.8969,-67.8525,
002081.SZ,Ѕру«тл,2009-01-22,1.1786,1.1775,1.1936,1.1725,1.1831,198699,4224839.3,0.0044,0.3768,21.2625,0.4817,879037500,N/A,3004710000,41250000,0,141000000,21.7177,4.2982,0.9002,-68.1082,
002081.SZ,Ѕру«тл,2009-01-23,1.1831,1.1853,1.1925,1.1686,1.1708,163325,3457413.5,-0.0122,-1.0324,21.1689,0.3959,869962500,N/A,2973690000,41250000,0,141000000,21.4935,4.2538,0.8909,-67.4051,
002081.SZ,Ѕру«тл,2009-02-02,1.1708,1.1658,1.1942,1.1658,1.1925,175066,3720448.4,0.0217,1.8492,21.2517,0.4244,886050000,N/A,3028680000,41250000,0,141000000,21.8909,4.3325,0.9074,-68.6515,
002081.SZ,Ѕру«тл,2009-02-03,1.1925,1.1936,1.2141,1.1825,1.2014,420442,9072166.2,0.0089,0.7449,21.5777,1.0193,892650000,N/A,3051240000,41250000,0,141000000,22.054,4.3648,0.9142,-69.1629,
002081.SZ,Ѕру«тл,2009-02-04,1.2014,1.2014,1.2186,1.193,1.2019,340993,7387534,0.0006,0.0462,21.6648,0.8266,893062500,N/A,3052650000,41250000,0,141000000,22.0642,4.3668,0.9146,-69.1949,
002081.SZ,Ѕру«тл,2009-02-05,1.2019,1.203,1.213,1.1742,1.1814,575632,12390429.1,-0.0205,-1.709,21.5249,1.3955,877800000,N/A,3000480000,41250000,0,141000000,21.6871,4.2922,0.899,-68.0123,
002081.SZ,Ѕру«тл,2009-02-06,1.1814,1.1769,1.218,1.1747,1.2141,755427,16300457.5,0.0328,2.7726,21.5778,1.8313,902137500,N/A,3083670000,41250000,0,141000000,22.2884,4.4112,0.9239,-69.898,
002081.SZ,Ѕру«тл,2009-02-09,1.2141,1.2436,1.318,1.2269,1.2935,1751112,40549182.4,0.0794,6.5386,23.1562,4.2451,961125000,N/A,3285300000,41250000,0,141000000,23.7458,4.6996,0.9843,-74.4684,
002081.SZ,Ѕру«тл,2009-02-10,1.2935,1.2724,1.3962,1.2574,1.3857,1704283,41587313.3,0.0922,7.1245,24.4016,4.1316,1029600000,N/A,3519360000,41250000,0,141000000,25.4375,5.0344,1.0544,-79.7738,
002081.SZ,Ѕру«тл,2009-02-11,1.3857,1.3824,1.4101,1.3213,1.3851,1233478,30539522,-0.0006,-0.0401,24.7589,2.9902,1029187500,N/A,3517950000,41250000,0,141000000,25.4273,5.0324,1.054,-79.7419,
002081.SZ,Ѕру«тл,2009-02-12,1.3851,1.3713,1.399,1.3352,1.3879,509933,12569410.8,0.0028,0.2004,24.6491,1.2362,1031250000,N/A,3525000000,41250000,0,141000000,25.4783,5.0425,1.0561,-79.9017,
002081.SZ,Ѕру«тл,2009-02-13,1.3879,1.3885,1.4318,1.3701,1.4196,660241,16702548.8,0.0316,2.28,25.2977,1.6006,1054762500,N/A,3605370000,41250000,0,141000000,26.0592,5.1574,1.0802,-81.7234,
002081.SZ,Ѕру«тл,2009-02-16,1.4196,1.4246,1.4712,1.4246,1.4257,547190,14257521.4,0.0061,0.4302,26.0559,1.3265,1059300000,N/A,3620880000,41250000,0,141000000,26.1713,5.1796,1.0848,-82.075,
002081.SZ,Ѕру«тл,2009-02-17,1.4257,1.4262,1.4262,1.3546,1.3602,542113,13440587.3,-0.0655,-4.595,24.793,1.3142,1010625000,N/A,3454500000,41250000,0,141000000,24.9687,4.9416,1.035,-78.3036,
002081.SZ,Ѕру«тл,2009-02-18,1.3602,1.3363,1.354,1.3163,1.323,452982,10870424.3,-0.0372,-2.7347,23.9975,1.0981,982987500,N/A,3360030000,41250000,0,141000000,24.2859,4.8065,1.0067,-76.1623,
002081.SZ,Ѕру«тл,2009-02-19,1.323,1.323,1.3535,1.308,1.349,248303,5943879.7,0.0261,1.9723,23.938,0.6019,1002375000,N/A,3426300000,41250000,0,141000000,24.7649,4.9013,1.0265,-77.6644,
002081.SZ,Ѕру«тл,2009-02-20,1.349,1.3546,1.364,1.3185,1.364,480203,11574713.4,0.015,1.1111,24.1038,1.1641,1013512500,N/A,3464370000,41250000,0,141000000,25.0401,4.9557,1.038,-78.5274,
