ด๚ย๋,ผ๒ณฦ,ศีฦฺ,วฐสีลฬผÛ(ิช),ฟชลฬผÛ(ิช),ื๎ธ฿ผÛ(ิช),ื๎ตอผÛ(ิช),สีลฬผÛ(ิช),ณษฝปมฟ(นษ),ณษฝปฝ๐ถ๎(ิช),ีวต๘(ิช),ีวต๘ท๙(%),พ๙ผÛ(ิช),ปปสึยส(%),Aนษม๗อจสะึต(ิช),Bนษม๗อจสะึต(ิช),ืÜสะึต(ิช),Aนษม๗อจนษฑพ(นษ),Bนษม๗อจนษฑพ(นษ),ืÜนษฑพ(นษ),สะำฏยส,สะพปยส,สะฯ๚ยส,สะฯึยส,
002623.SZ,ัวย๊ถู,2013-04-17,16.9515,16.8221,17.0509,16.7326,17.0509,227667,3869660.6,0.0995,0.5869,16.997,0.2996,1302640000,N/A,2742400000,76000000,0,160000000,37.3932,1.3571,4.504,-6.4409,
002623.SZ,ัวย๊ถู,2013-04-18,17.0509,16.7923,17.1007,16.7923,17.0708,198560,3397077.7,0.0199,0.1167,17.1086,0.2613,1304160000,N/A,2745600000,76000000,0,160000000,37.4368,1.3587,4.5092,-6.4484,
002623.SZ,ัวย๊ถู,2013-04-19,17.0708,16.9813,17.4688,16.8818,17.4389,516145,8979470.8,0.3681,2.1562,17.3972,0.6791,1332280000,N/A,2804800000,76000000,0,160000000,38.244,1.388,4.6064,-6.5875,
002623.SZ,ัวย๊ถู,2013-04-22,17.4389,17.2797,17.4588,17.1504,17.4389,435976,7593108,0,0,17.4163,0.5737,1332280000,N/A,2804800000,76000000,0,160000000,38.244,1.388,4.6064,-6.5875,
002623.SZ,ัวย๊ถู,2013-04-23,17.4389,17.4091,17.6578,17.3195,17.3195,606578,10661865.5,-0.1194,-0.6845,17.5771,0.7981,1323160000,N/A,2785600000,76000000,0,160000000,37.9822,1.3785,4.5749,-6.5424,
002623.SZ,ัวย๊ถู,2013-04-24,17.3195,17.1604,17.1604,16.7127,17.1405,762290,12959926.8,-0.1791,-1.0339,17.0013,1.003,1309480000,N/A,2756800000,76000000,0,160000000,37.5895,1.3642,4.5276,-6.4747,
002623.SZ,ัวย๊ถู,2013-04-25,17.1405,17.0609,17.0609,16.8022,16.8122,305437,5182839.4,-0.3283,-1.9153,16.9686,0.4019,1284400000,N/A,2704000000,76000000,0,160000000,36.8696,1.3381,4.4409,-6.3507,
002623.SZ,ัวย๊ถู,2013-04-26,16.8122,16.852,16.9415,16.6928,16.7127,233678,3944593.6,-0.0995,-0.5917,16.8805,0.3075,1276800000,N/A,2688000000,76000000,0,160000000,36.6514,1.3302,4.4146,-6.3132,
002623.SZ,ัวย๊ถู,2013-05-02,16.7127,16.6431,16.6729,16.4143,16.5535,169259,2812800.4,-0.1592,-0.9524,16.6183,0.2227,1264640000,N/A,2662400000,76000000,0,160000000,36.3024,1.3175,4.3726,-6.253,
002623.SZ,ัวย๊ถู,2013-05-03,16.5535,16.464,16.9117,16.464,16.7028,343698,5768558.6,0.1492,0.9014,16.7838,0.4522,1276040000,N/A,2686400000,76000000,0,160000000,36.6296,1.3294,4.412,-6.3094,
002623.SZ,ัวย๊ถู,2013-05-06,16.7028,16.7028,16.9117,16.7028,16.842,724807,12235324.1,0.1393,0.8338,16.8808,0.9537,1286680000,N/A,2708800000,76000000,0,160000000,36.9351,1.3405,4.4488,-6.362,
002623.SZ,ัวย๊ถู,2013-05-07,16.842,16.842,16.842,16.7127,16.7525,454000,7645768,-0.0895,-0.5316,16.8409,0.5974,1279840000,N/A,2694400000,76000000,0,160000000,36.7387,1.3333,4.4251,-6.3282,
002623.SZ,ัวย๊ถู,2013-05-08,16.7525,16.8022,18.4138,16.7425,18.3044,2382048,41764626.6,1.5519,9.2637,17.5331,3.1343,1398400000,N/A,2944000000,76000000,0,160000000,40.1421,1.4568,4.8351,-6.9144,
002623.SZ,ัวย๊ถู,2013-05-09,18.3044,17.9065,18.9013,17.4986,18.5531,4589843,84151224.4,0.2487,1.3587,18.3342,6.0393,1417400000,N/A,2984000000,76000000,0,160000000,40.6875,1.4766,4.9008,-7.0084,
002623.SZ,ัวย๊ถู,2013-05-10,18.5531,18.0557,18.2049,17.7473,17.8965,2732030,49254616.2,-0.6566,-3.5389,18.0286,3.5948,1367240000,N/A,2878400000,76000000,0,160000000,39.2476,1.4244,4.7273,-6.7603,
002623.SZ,ัวย๊ถู,2013-05-13,17.8965,18.0358,18.0756,17.618,17.6876,1187629,21150698.8,-0.2089,-1.1673,17.8092,1.5627,1351280000,N/A,2844800000,76000000,0,160000000,38.7894,1.4078,4.6721,-6.6814,
002623.SZ,ัวย๊ถู,2013-05-14,17.6876,17.5583,17.9264,17.5085,17.8667,1446287,25842631.4,0.1791,1.0124,17.8683,1.903,1364960000,N/A,2873600000,76000000,0,160000000,39.1821,1.422,4.7194,-6.7491,
002623.SZ,ัวย๊ถู,2013-05-15,17.8667,17.807,18.0258,17.6578,17.8468,1004404,17968222.9,-0.0199,-0.1114,17.8894,1.3216,1363440000,N/A,2870400000,76000000,0,160000000,39.1385,1.4204,4.7142,-6.7416,
002623.SZ,ัวย๊ถู,2013-05-16,17.8468,17.9562,18.2049,17.7871,17.8269,1350645,24391462.3,-0.0199,-0.1115,18.0591,1.7772,1361920000,N/A,2867200000,76000000,0,160000000,39.0949,1.4188,4.7089,-6.734,
002623.SZ,ัวย๊ถู,2013-05-17,17.8269,17.8269,18.0756,17.6777,18.0258,1506319,27208274.5,0.199,1.1161,18.0628,1.982,1377120000,N/A,2899200000,76000000,0,160000000,39.5312,1.4347,4.7615,-6.8092,
002623.SZ,ัวย๊ถู,2013-05-20,18.0258,18.0258,18.7023,18.0258,18.2845,1959237,35972499.3,0.2586,1.4349,18.3605,2.5779,1396880000,N/A,2940800000,76000000,0,160000000,40.0984,1.4553,4.8298,-6.9069,
002623.SZ,ัวย๊ถู,2013-05-21,18.2845,18.6028,19.1997,18.3939,18.4835,3313355,62235537.2,0.199,1.0881,18.7832,4.3597,1412080000,N/A,2972800000,76000000,0,160000000,40.5347,1.4711,4.8824,-6.9821,
002623.SZ,ัวย๊ถู,2013-05-22,18.4835,18.4835,18.8714,18.2944,18.3939,1754526,32783076.8,-0.0895,-0.4844,18.6849,2.3086,1405240000,N/A,2958400000,76000000,0,160000000,40.3384,1.464,4.8587,-6.9482,
002623.SZ,ัวย๊ถู,2013-05-23,18.3939,18.1154,18.2049,17.7572,18.006,1885475,34013801.1,-0.388,-2.1092,18.0399,2.4809,1375600000,N/A,2896000000,76000000,0,160000000,39.4876,1.4331,4.7562,-6.8017,
002623.SZ,ัวย๊ถู,2013-05-24,18.006,17.9562,18.3243,17.9065,18.2745,1153467,20989251.4,0.2686,1.4917,18.1967,1.5177,1396120000,N/A,2939200000,76000000,0,160000000,40.0766,1.4545,4.8272,-6.9031,
002623.SZ,ัวย๊ถู,2013-05-27,18.2745,18.2745,18.6227,18.1651,18.5531,1427497,26424568,0.2785,1.5242,18.5111,1.8783,1417400000,N/A,2984000000,76000000,0,160000000,40.6875,1.4766,4.9008,-7.0084,
002623.SZ,ัวย๊ถู,2013-05-28,18.5531,18.5929,18.7421,18.2447,18.3641,1500428,27748824.3,-0.189,-1.0188,18.4939,1.9742,1402960000,N/A,2953600000,76000000,0,160000000,40.2729,1.4616,4.8508,-6.937,
002623.SZ,ัวย๊ถู,2013-05-29,18.3641,18.5034,18.7521,18.3442,18.5829,1135811,21201046.2,0.2189,1.1918,18.666,1.4945,1419680000,N/A,2988800000,76000000,0,160000000,40.7529,1.479,4.9086,-7.0196,
002623.SZ,ัวย๊ถู,2013-05-30,18.5829,18.5929,18.7819,18.3442,18.6426,1135016,21176900.1,0.0597,0.3212,18.6578,1.4934,1424240000,N/A,2998400000,76000000,0,160000000,40.8838,1.4838,4.9244,-7.0422,
002623.SZ,ัวย๊ถู,2013-05-31,18.6426,18.6128,19.1201,18.5531,18.9013,1831087,34779052.4,0.2586,1.3874,18.9937,2.4093,1444000000,N/A,3040000000,76000000,0,160000000,41.451,1.5043,4.9927,-7.1399,
002623.SZ,ัวย๊ถู,2013-06-03,18.9013,18.9013,19.4982,18.6824,18.7222,2102928,40545353.8,-0.1791,-0.9474,19.2804,2.767,1430320000,N/A,3011200000,76000000,0,160000000,41.0583,1.4901,4.9454,-7.0722,
002623.SZ,ัวย๊ถู,2013-06-04,18.7222,18.802,18.802,18.034,18.2135,1152975,21098342.7,-0.5087,-2.7171,18.299,1.5171,1387760000,N/A,2921600000,76000000,0,160000000,39.8366,1.4458,4.7983,-6.8618,
002623.SZ,ัวย๊ถู,2013-06-05,18.2135,17.9741,18.1437,17.7347,17.8744,844899,15170820.5,-0.3391,-1.862,17.9558,1.1117,1361920000,N/A,2867200000,76000000,0,160000000,39.0949,1.4188,4.7089,-6.734,
002623.SZ,ัวย๊ถู,2013-06-06,17.8744,17.6849,17.8245,17.4056,17.4056,715849,12678764.7,-0.4688,-2.6228,17.7115,0.9419,1326200000,N/A,2792000000,76000000,0,160000000,38.0695,1.3816,4.5854,-6.5574,
002623.SZ,ัวย๊ถู,2013-06-07,17.4056,17.6051,17.615,17.0864,17.1163,589465,10234015.6,-0.2893,-1.6619,17.3615,0.7756,1304160000,N/A,2745600000,76000000,0,160000000,37.4368,1.3587,4.5092,-6.4484,
002623.SZ,ัวย๊ถู,2013-06-13,17.1163,16.9966,17.3058,16.7572,17.0265,544063,9258996.1,-0.0898,-0.5245,17.0182,0.7159,1297320000,N/A,2731200000,76000000,0,160000000,37.2405,1.3515,4.4856,-6.4146,
002623.SZ,ัวย๊ถู,2013-06-14,17.0265,17.1263,17.5352,17.0565,17.3058,619551,10768022.2,0.2793,1.6403,17.3804,0.8152,1318600000,N/A,2776000000,76000000,0,160000000,37.8513,1.3737,4.5591,-6.5198,
002623.SZ,ัวย๊ถู,2013-06-17,17.3058,17.7547,17.7547,17.3357,17.4554,910444,15935363.7,0.1496,0.8646,17.5028,1.198,1330000000,N/A,2800000000,76000000,0,160000000,38.1786,1.3856,4.5986,-6.5762,
002623.SZ,ัวย๊ถู,2013-06-18,17.4554,17.5552,17.6948,17.0365,17.0565,1370215,23547526.9,-0.399,-2.2857,17.1853,1.8029,1299600000,N/A,2736000000,76000000,0,160000000,37.3059,1.3539,4.4935,-6.4259,
002623.SZ,ัวย๊ถู,2013-06-19,17.0565,17.0265,17.0265,16.6475,16.857,592414,9972241.6,-0.1995,-1.1696,16.8332,0.7795,1284400000,N/A,2704000000,76000000,0,160000000,36.8696,1.3381,4.4409,-6.3507,
002623.SZ,ัวย๊ถู,2013-06-20,16.857,16.6774,17.0066,16.5577,16.5777,555831,9355581.3,-0.2793,-1.6568,16.8317,0.7314,1263120000,N/A,2659200000,76000000,0,160000000,36.2587,1.3159,4.3673,-6.2455,
002623.SZ,ัวย๊ถู,2013-06-21,16.5777,16.4979,16.6076,16.059,16.5079,486093,7965549,-0.0698,-0.4212,16.3869,0.6396,1257800000,N/A,2648000000,76000000,0,160000000,36.106,1.3104,4.3489,-6.2192,
002623.SZ,ัวย๊ถู,2013-06-24,16.5079,16.4081,16.5577,15.2112,15.3309,672099,10767659.9,-1.177,-7.1299,16.0209,0.8843,1168120000,N/A,2459200000,76000000,0,160000000,33.5317,1.2169,4.0389,-5.7758,
002623.SZ,ัวย๊ถู,2013-06-25,15.3309,15.281,15.5104,13.8147,15.3109,1033609,15399433.8,-0.0199,-0.1301,14.8987,1.36,1166600000,N/A,2456000000,76000000,0,160000000,33.4881,1.2154,4.0336,-5.7683,
002623.SZ,ัวย๊ถู,2013-06-26,15.3109,15.261,15.4107,15.0516,15.2511,1208609,18399055.2,-0.0598,-0.3909,15.2233,1.5903,1162040000,N/A,2446400000,76000000,0,160000000,33.3572,1.2106,4.0178,-5.7457,
002623.SZ,ัวย๊ถู,2013-06-27,15.2511,15.3209,15.4506,14.7723,14.7723,630056,9571779.6,-0.4788,-3.1393,15.192,0.829,1125560000,N/A,2369600000,76000000,0,160000000,32.31,1.1726,3.8917,-5.5653,
002623.SZ,ัวย๊ถู,2013-06-28,14.7723,14.7025,15.2112,14.3633,14.9219,641692,9633046.6,0.1496,1.0128,15.0119,0.8443,1136960000,N/A,2393600000,76000000,0,160000000,32.6372,1.1845,3.9311,-5.6217,
002623.SZ,ัวย๊ถู,2013-07-01,14.9219,14.9618,15.1812,14.7124,15.1513,425050,6369682.3,0.2294,1.5374,14.9857,0.5593,1154440000,N/A,2430400000,76000000,0,160000000,33.139,1.2027,3.9916,-5.7081,
002623.SZ,ัวย๊ถู,2013-07-02,15.1513,15.1613,15.3608,15.1114,15.1713,513159,7818027.2,0.0199,0.1317,15.2351,0.6752,1155960000,N/A,2433600000,76000000,0,160000000,33.1826,1.2043,3.9968,-5.7157,
002623.SZ,ัวย๊ถู,2013-07-03,15.1713,15.1812,15.3109,14.7623,15.0416,456889,6850998.6,-0.1297,-0.8547,14.9949,0.6012,1146080000,N/A,2412800000,76000000,0,160000000,32.899,1.194,3.9626,-5.6668,
002623.SZ,ัวย๊ถู,2013-07-04,15.0416,14.8621,15.2411,14.7124,15.1314,1062561,15945276.6,0.0898,0.5968,15.0065,1.3981,1152920000,N/A,2427200000,76000000,0,160000000,33.0954,1.2011,3.9863,-5.7006,
002623.SZ,ัวย๊ถู,2013-07-05,15.1314,14.9718,15.1912,14.8421,14.9319,931996,14041252.5,-0.1995,-1.3184,15.0658,1.2263,1137720000,N/A,2395200000,76000000,0,160000000,32.659,1.1853,3.9337,-5.6255,
002623.SZ,ัวย๊ถู,2013-07-08,14.9319,14.8621,14.8621,14.2137,14.2137,674511,9736140.5,-0.7182,-4.8096,14.4344,0.8875,1083000000,N/A,2280000000,76000000,0,160000000,31.0883,1.1283,3.7445,-5.3549,
002623.SZ,ัวย๊ถู,2013-07-09,14.2137,14.2237,14.2536,13.9843,14.1638,302683,4284351.7,-0.0499,-0.3509,14.1546,0.3983,1079200000,N/A,2272000000,76000000,0,160000000,30.9792,1.1243,3.7314,-5.3361,
002623.SZ,ัวย๊ถู,2013-07-10,14.1638,14.2636,14.513,14.2037,14.503,398177,5747048.9,0.3391,2.3944,14.4334,0.5239,1105040000,N/A,2326400000,76000000,0,160000000,31.7209,1.1512,3.8207,-5.4639,
002623.SZ,ัวย๊ถู,2013-07-11,14.503,14.503,14.9119,14.4531,14.8621,1499609,22149811.5,0.3591,2.4759,14.7704,1.9732,1132400000,N/A,2384000000,76000000,0,160000000,32.5063,1.1797,3.9153,-5.5992,
002623.SZ,ัวย๊ถู,2013-07-12,14.8621,14.7922,14.9319,14.6925,14.7124,815232,12119103.6,-0.1496,-1.0067,14.8658,1.0727,1121000000,N/A,2360000000,76000000,0,160000000,32.1791,1.1678,3.8759,-5.5428,
002623.SZ,ัวย๊ถู,2013-07-15,14.7124,14.6426,14.902,14.503,14.8321,926944,13660748.7,0.1197,0.8136,14.7374,1.2197,1130120000,N/A,2379200000,76000000,0,160000000,32.4409,1.1773,3.9075,-5.5879,
002623.SZ,ัวย๊ถู,2013-07-16,14.8321,14.9618,15.6401,14.9618,15.261,2566611,39568607.8,0.4289,2.8917,15.4167,3.3771,1162800000,N/A,2448000000,76000000,0,160000000,33.379,1.2114,4.0205,-5.7495,
002623.SZ,ัวย๊ถู,2013-07-17,15.261,15.2112,15.3209,14.9718,15.0316,1139210,17262283.6,-0.2294,-1.5033,15.1529,1.499,1145320000,N/A,2411200000,76000000,0,160000000,32.8772,1.1932,3.96,-5.6631,
002623.SZ,ัวย๊ถู,2013-07-18,15.0316,14.9219,15.0416,14.6626,14.7723,1104527,16392712.1,-0.2593,-1.7253,14.8414,1.4533,1125560000,N/A,2369600000,76000000,0,160000000,32.31,1.1726,3.8917,-5.5653,
002623.SZ,ัวย๊ถู,2013-07-19,14.7723,14.8022,14.9319,14.3833,14.3833,975587,14384740.8,-0.389,-2.6334,14.7447,1.2837,1095920000,N/A,2307200000,76000000,0,160000000,31.4592,1.1417,3.7892,-5.4188,
002623.SZ,ัวย๊ถู,2013-07-22,14.3833,14.3534,14.513,14.2436,14.4132,889205,12797736.3,0.0299,0.208,14.3923,1.17,1098200000,N/A,2312000000,76000000,0,160000000,31.5246,1.1441,3.7971,-5.4301,
002623.SZ,ัวย๊ถู,2013-07-23,14.4132,14.513,14.7424,14.4132,14.7324,944697,13828139.2,0.3192,2.2145,14.6376,1.243,1122520000,N/A,2363200000,76000000,0,160000000,32.2227,1.1694,3.8812,-5.5503,
002623.SZ,ัวย๊ถู,2013-07-24,14.7324,14.6127,14.7723,14.4332,14.7723,876174,12877679,0.0399,0.2708,14.6976,1.1529,1125560000,N/A,2369600000,76000000,0,160000000,32.31,1.1726,3.8917,-5.5653,
002623.SZ,ัวย๊ถู,2013-07-25,14.7723,14.7424,14.8621,14.4631,14.6626,928204,13682316.8,-0.1097,-0.7427,14.7406,1.2213,1117200000,N/A,2352000000,76000000,0,160000000,32.07,1.1639,3.8628,-5.524,
002623.SZ,ัวย๊ถู,2013-07-26,14.6626,14.6227,15.0915,14.6127,14.9419,1498539,22366129.8,0.2793,1.9048,14.9253,1.9718,1138480000,N/A,2396800000,76000000,0,160000000,32.6809,1.1861,3.9364,-5.6292,
002623.SZ,ัวย๊ถู,2013-07-29,14.9419,15.1214,16.0291,15.1214,15.4206,3529847,54811377.2,0.4788,3.2043,15.528,4.6445,1174960000,N/A,2473600000,76000000,0,160000000,33.728,1.2241,4.0625,-5.8096,
002623.SZ,ัวย๊ถู,2013-07-30,15.4206,15.3309,15.3907,14.902,15.0117,1552512,23469573.8,-0.409,-2.652,15.1172,2.0428,1143800000,N/A,2408000000,76000000,0,160000000,32.8336,1.1916,3.9548,-5.6555,
002623.SZ,ัวย๊ถู,2013-07-31,15.0117,15.0217,15.2012,14.9219,14.9917,823592,12408336.2,-0.0199,-0.1329,15.0661,1.0837,1142280000,N/A,2404800000,76000000,0,160000000,32.7899,1.19,3.9495,-5.648,
002623.SZ,ัวย๊ถู,2013-08-01,14.9917,15.0416,15.3309,14.9219,15.281,1228950,18672518.1,0.2893,1.9295,15.1939,1.617,1164320000,N/A,2451200000,76000000,0,160000000,33.4226,1.213,4.0257,-5.757,
002623.SZ,ัวย๊ถู,2013-08-02,15.281,15.4206,15.5703,15.2211,15.4007,1617544,24961738.5,0.1197,0.7833,15.4319,2.1283,1173440000,N/A,2470400000,76000000,0,160000000,33.6844,1.2225,4.0572,-5.8021,
002623.SZ,ัวย๊ถู,2013-08-05,15.4007,15.3608,15.4905,15.3309,15.4705,1144972,17696545.6,0.0698,0.4534,15.4559,1.5065,1178760000,N/A,2481600000,76000000,0,160000000,33.8371,1.228,4.0756,-5.8284,
002623.SZ,ัวย๊ถู,2013-08-06,15.4705,15.4206,15.4905,15.291,15.4605,1417719,21860901,-0.01,-0.0645,15.4198,1.8654,1178000000,N/A,2480000000,76000000,0,160000000,33.8153,1.2272,4.073,-5.8246,
002623.SZ,ัวย๊ถู,2013-08-07,15.4605,15.4605,15.4605,15.0416,15.0616,2615096,39855973.6,-0.399,-2.5806,15.2407,3.4409,1147600000,N/A,2416000000,76000000,0,160000000,32.9427,1.1956,3.9679,-5.6743,
002623.SZ,ัวย๊ถู,2013-08-08,15.0616,14.9618,15.3309,14.9618,15.2112,1822094,27652125.7,0.1496,0.9934,15.176,2.3975,1159000000,N/A,2440000000,76000000,0,160000000,33.2699,1.2074,4.0073,-5.7307,
002623.SZ,ัวย๊ถู,2013-08-09,15.2112,15.261,15.9194,15.1613,15.66,2787028,43153895.3,0.4489,2.9508,15.4838,3.6671,1193200000,N/A,2512000000,76000000,0,160000000,34.2516,1.2431,4.1256,-5.8998,
002623.SZ,ัวย๊ถู,2013-08-12,15.66,15.6301,15.7199,15.4705,15.67,2035307,31782290.5,0.01,0.0637,15.6155,2.678,1193960000,N/A,2513600000,76000000,0,160000000,34.2735,1.2439,4.1282,-5.9036,
002623.SZ,ัวย๊ถู,2013-08-13,15.67,15.67,15.8495,15.5802,15.7697,1628154,25670618.7,0.0997,0.6365,15.7667,2.1423,1201560000,N/A,2529600000,76000000,0,160000000,34.4916,1.2518,4.1545,-5.9411,
002623.SZ,ัวย๊ถู,2013-08-14,15.7697,15.7598,16.0091,15.7099,15.7099,2022411,32091825.8,-0.0598,-0.3795,15.8681,2.6611,1197000000,N/A,2520000000,76000000,0,160000000,34.3607,1.247,4.1387,-5.9186,
002623.SZ,ัวย๊ถู,2013-08-15,15.7099,15.66,15.7598,15.5004,15.5403,1142551,17868989.4,-0.1696,-1.0794,15.6396,1.5034,1184080000,N/A,2492800000,76000000,0,160000000,33.9898,1.2336,4.094,-5.8547,
002623.SZ,ัวย๊ถู,2013-08-16,15.5403,15.4705,15.6999,15.1713,15.2411,1564700,24244809.1,-0.2992,-1.9255,15.4949,2.0588,1161280000,N/A,2444800000,76000000,0,160000000,33.3354,1.2098,4.0152,-5.742,
002623.SZ,ัวย๊ถู,2013-08-19,15.2411,15.1613,15.5004,15.0715,15.4705,1018118,15693157,0.2294,1.5052,15.4139,1.3396,1178760000,N/A,2481600000,76000000,0,160000000,33.8371,1.228,4.0756,-5.8284,
002623.SZ,ัวย๊ถู,2013-08-20,15.4705,15.4705,15.6201,15.3009,15.3608,917753,14234613.7,-0.1097,-0.7092,15.5103,1.2076,1170400000,N/A,2464000000,76000000,0,160000000,33.5972,1.2193,4.0467,-5.7871,
002623.SZ,ัวย๊ถู,2013-08-21,15.3608,15.5104,15.5802,15.3508,15.5603,745605,11550484,0.1995,1.2987,15.4914,0.9811,1185600000,N/A,2496000000,76000000,0,160000000,34.0335,1.2351,4.0993,-5.8622,
002623.SZ,ัวย๊ถู,2013-08-22,15.5603,15.5104,15.6102,15.3907,15.4406,1207525,18707835.5,-0.1197,-0.7692,15.4927,1.5888,1176480000,N/A,2476800000,76000000,0,160000000,33.7717,1.2256,4.0678,-5.8171,
002623.SZ,ัวย๊ถู,2013-08-23,15.4406,15.5503,15.5503,15.0117,15.2311,1211858,18576185,-0.2095,-1.3566,15.3287,1.5946,1160520000,N/A,2443200000,76000000,0,160000000,33.3135,1.209,4.0126,-5.7382,
002623.SZ,ัวย๊ถู,2013-08-26,15.2311,15.281,15.5403,15.1314,15.4805,1261276,19443222.9,0.2494,1.6372,15.4155,1.6596,1179520000,N/A,2483200000,76000000,0,160000000,33.8589,1.2288,4.0783,-5.8322,
002623.SZ,ัวย๊ถู,2013-08-27,15.4805,15.4007,15.7099,15.3608,15.6501,1734878,26968640.2,0.1696,1.0954,15.545,2.2827,1192440000,N/A,2510400000,76000000,0,160000000,34.2298,1.2423,4.1229,-5.896,
002623.SZ,ัวย๊ถู,2013-08-28,15.6501,15.5403,15.9992,15.4605,15.6301,1795927,28191223.9,-0.0199,-0.1275,15.6973,2.3631,1190920000,N/A,2507200000,76000000,0,160000000,34.1862,1.2407,4.1177,-5.8885,
002623.SZ,ัวย๊ถู,2013-08-29,15.6301,15.6102,15.7099,15.3807,15.4007,1024892,15931687,-0.2294,-1.4678,15.5447,1.3485,1173440000,N/A,2470400000,76000000,0,160000000,33.6844,1.2225,4.0572,-5.8021,
002623.SZ,ัวย๊ถู,2013-08-30,15.4007,15.3807,15.4705,15.0416,15.1414,1326055,20314202.3,-0.2593,-1.6839,15.3193,1.7448,1153680000,N/A,2428800000,76000000,0,160000000,33.1172,1.2019,3.9889,-5.7044,
002623.SZ,ัวย๊ถู,2013-09-02,15.1414,15.1613,15.4306,15.1414,15.3708,843810,12938344.9,0.2294,1.5152,15.3332,1.1103,1171160000,N/A,2465600000,76000000,0,160000000,33.619,1.2201,4.0494,-5.7908,
002623.SZ,ัวย๊ถู,2013-09-03,15.3708,15.3708,15.8595,15.3209,15.8196,2165625,34002486.8,0.4489,2.9202,15.701,2.8495,1205360000,N/A,2537600000,76000000,0,160000000,34.6007,1.2557,4.1676,-5.9599,
002623.SZ,ัวย๊ถู,2013-09-04,15.8196,15.8096,16.0291,15.69,15.8396,2118722,33663184.3,0.0199,0.1261,15.8884,2.7878,1206880000,N/A,2540800000,76000000,0,160000000,34.6443,1.2573,4.1729,-5.9674,
002623.SZ,ัวย๊ถู,2013-09-05,15.8396,15.8595,16.1288,15.68,16.069,2387021,38216442.8,0.2294,1.4484,16.0101,3.1408,1224360000,N/A,2577600000,76000000,0,160000000,35.1461,1.2755,4.2333,-6.0539,
002623.SZ,ัวย๊ถู,2013-09-06,16.069,16.0391,16.1089,15.8096,15.9792,1488441,23765751.5,-0.0898,-0.5587,15.9669,1.9585,1217520000,N/A,2563200000,76000000,0,160000000,34.9498,1.2684,4.2097,-6.02,
002623.SZ,ัวย๊ถู,2013-09-09,15.9792,15.9792,16.059,15.8396,15.9593,1327345,21191830.6,-0.0199,-0.1248,15.9656,1.7465,1216000000,N/A,2560000000,76000000,0,160000000,34.9061,1.2668,4.2044,-6.0125,
002623.SZ,ัวย๊ถู,2013-09-10,15.9593,15.9593,16.1189,15.7598,15.9593,1273529,20381711.7,0,0,16.0041,1.6757,1216000000,N/A,2560000000,76000000,0,160000000,34.9061,1.2668,4.2044,-6.0125,
002623.SZ,ัวย๊ถู,2013-09-11,15.9593,15.9194,16.1189,15.7298,16.0989,1689239,26988659.3,0.1396,0.875,15.9768,2.2227,1226640000,N/A,2582400000,76000000,0,160000000,35.2116,1.2779,4.2412,-6.0651,
002623.SZ,ัวย๊ถู,2013-09-12,16.0989,16.1388,16.1887,15.9493,15.9493,1369187,22027195.9,-0.1496,-0.9294,16.0878,1.8016,1215240000,N/A,2558400000,76000000,0,160000000,34.8843,1.266,4.2018,-6.0088,
002623.SZ,ัวย๊ถู,2013-09-13,15.9493,15.9593,16.0091,15.8695,15.9393,736755,11761528.1,-0.01,-0.0625,15.964,0.9694,1214480000,N/A,2556800000,76000000,0,160000000,34.8625,1.2652,4.1991,-6.005,
002623.SZ,ัวย๊ถู,2013-09-16,15.9393,15.9792,16.069,15.7298,15.9393,760387,12167420.2,0,0,16.0016,1.0005,1214480000,N/A,2556800000,76000000,0,160000000,34.8625,1.2652,4.1991,-6.005,
002623.SZ,ัวย๊ถู,2013-09-17,15.9393,15.9493,15.9692,15.5104,15.6201,803740,12693998.9,-0.3192,-2.0025,15.7937,1.0576,1190160000,N/A,2505600000,76000000,0,160000000,34.1644,1.2399,4.1151,-5.8848,
002623.SZ,ัวย๊ถู,2013-09-18,15.6201,15.6201,15.7099,15.4605,15.69,619265,9685700.8,0.0698,0.447,15.6406,0.8148,1195480000,N/A,2516800000,76000000,0,160000000,34.3171,1.2454,4.1335,-5.9111,
002623.SZ,ัวย๊ถู,2013-09-23,15.69,15.6401,15.9493,15.6401,15.8894,959104,15183388.1,0.1995,1.2715,15.8308,1.262,1210680000,N/A,2548800000,76000000,0,160000000,34.7534,1.2613,4.186,-5.9862,
002623.SZ,ัวย๊ถู,2013-09-24,15.8894,15.9293,15.9293,15.67,15.7997,1017860,16085981.4,-0.0898,-0.565,15.8037,1.3393,1203840000,N/A,2534400000,76000000,0,160000000,34.5571,1.2542,4.1624,-5.9524,
002623.SZ,ัวย๊ถู,2013-09-25,15.7997,15.7997,15.8396,15.6401,15.7398,830412,13118473.6,-0.0598,-0.3788,15.7975,1.0926,1199280000,N/A,2524800000,76000000,0,160000000,34.4262,1.2494,4.1466,-5.9299,
002623.SZ,ัวย๊ถู,2013-09-26,15.7398,15.7498,15.8396,15.4905,15.4905,705922,11118629,-0.2494,-1.5843,15.7505,0.9288,1180280000,N/A,2484800000,76000000,0,160000000,33.8808,1.2296,4.0809,-5.8359,
002623.SZ,ัวย๊ถู,2013-09-27,15.4905,15.5204,15.7498,15.5204,15.6401,501640,7877890.7,0.1496,0.9659,15.7043,0.6601,1191680000,N/A,2508800000,76000000,0,160000000,34.208,1.2415,4.1203,-5.8923,
