旗鷹,酒各,晩豚,念辺徒勺(圷),蝕徒勺(圷),恷互勺(圷),恷詰勺(圷),辺徒勺(圷),撹住楚(紘),撹住署駆(圷),嫻鋸(圷),嫻鋸嫌(%),譲勺(圷),算返楕(%),A紘送宥偏峙(圷),B紘送宥偏峙(圷),悳偏峙(圷),A紘送宥紘云(紘),B紘送宥紘云(紘),悳紘云(紘),偏哢楕,偏昌楕,偏��楕,偏�崑�,
002397.SZ,知準社慶,2012-06-07,4.1034,4.14,4.168,4.0797,4.0904,443320,8469450.1,-0.0129,-0.315,19.1046,0.9543,882134968.95,N/A,2871288000,46452605,0,151200000,25.6735,2.6362,2.2935,-54.7053,
002397.SZ,知準社慶,2012-06-08,4.0904,4.1055,4.14,4.0495,4.0711,268928,5105043.5,-0.0194,-0.4739,18.9829,0.5789,877954234.5,N/A,2857680000,46452605,0,151200000,25.5518,2.6237,2.2827,-54.4461,
002397.SZ,知準社慶,2012-06-11,4.0711,4.0754,4.1206,4.0517,4.1098,313515,5953564.6,0.0388,0.9524,18.9897,0.6749,886315703.4,N/A,2884896000,46452605,0,151200000,25.7951,2.6487,2.3044,-54.9646,
002397.SZ,知準社慶,2012-06-12,4.1098,4.1034,4.1529,4.0947,4.1357,286284,5478756.2,0.0258,0.6289,19.1375,0.6163,891890016,N/A,2903040000,46452605,0,151200000,25.9574,2.6654,2.3189,-55.3103,
002397.SZ,知準社慶,2012-06-13,4.1357,4.1357,4.5492,4.1184,4.5492,3491820,72910222.4,0.4136,10,20.8803,7.517,981079017.6,N/A,3193344000,46452605,0,151200000,28.5531,2.9319,2.5508,-60.8413,
002397.SZ,知準社慶,2012-06-14,4.5492,4.5557,4.6806,4.4932,4.5945,3256645,69303105.6,0.0452,0.9943,21.2805,7.0107,990834064.65,N/A,3225096000,46452605,0,151200000,28.837,2.9611,2.5761,-61.4463,
002397.SZ,知準社慶,2012-06-15,4.5945,4.5945,4.6203,4.4825,4.5449,1666217,35277325.9,-0.0495,-1.0783,21.1721,3.5869,980149965.5,N/A,3190320000,46452605,0,151200000,28.5261,2.9291,2.5484,-60.7837,
002397.SZ,知準社慶,2012-06-18,4.5449,4.5277,4.7948,4.5255,4.6612,2265935,49222595.1,0.1163,2.5592,21.7229,4.878,1005234372.2,N/A,3271968000,46452605,0,151200000,29.2561,3.0041,2.6136,-62.3393,
002397.SZ,知準社慶,2012-06-19,4.6612,4.5988,4.7582,4.5945,4.6225,1304576,28318597.6,-0.0388,-0.8318,21.7071,2.8084,996872903.3,N/A,3244752000,46452605,0,151200000,29.0128,2.9791,2.5919,-61.8208,
002397.SZ,知準社慶,2012-06-20,4.6225,4.5902,4.8013,4.5471,4.8013,1878301,40906229.9,0.1788,3.8677,21.7783,4.0435,1035428565.45,N/A,3370248000,46452605,0,151200000,30.1349,3.0943,2.6921,-64.2118,
002397.SZ,知準社慶,2012-06-21,4.8013,4.7603,4.84,4.6892,4.7496,1487621,32787105.5,-0.0517,-1.0767,22.04,3.2024,1024279940.25,N/A,3333960000,46452605,0,151200000,29.8104,3.061,2.6631,-63.5204,
002397.SZ,知準社慶,2012-06-25,4.7496,4.6914,4.7345,4.5299,4.5535,919336,19729464.8,-0.196,-4.127,21.4606,1.9791,982008069.7,N/A,3196368000,46452605,0,151200000,28.5802,2.9347,2.5532,-60.899,
002397.SZ,知準社慶,2012-06-26,4.5535,4.4997,4.5751,4.4157,4.5385,849351,17723784,-0.0151,-0.3311,20.8674,1.8284,978756387.35,N/A,3185784000,46452605,0,151200000,28.4855,2.925,2.5447,-60.6973,
002397.SZ,知準社慶,2012-06-27,4.5385,4.5428,4.6052,4.4717,4.5018,653662,13784212.2,-0.0366,-0.8068,21.0877,1.4072,970859444.5,N/A,3160080000,46452605,0,151200000,28.2557,2.9014,2.5242,-60.2076,
002397.SZ,知準社慶,2012-06-28,4.5018,4.5018,4.5018,4.5018,4.5018,N/A,N/A,0,0,N/A,N/A,970859444.5,N/A,3160080000,46452605,0,151200000,28.2557,2.9014,2.5242,-60.2076,
002397.SZ,知準社慶,2012-06-29,4.5018,4.3726,4.5299,4.3705,4.5018,804194,16616198.4,0,0,20.6619,1.7312,970859444.5,N/A,3160080000,46452605,0,151200000,28.2557,2.9014,2.5242,-60.2076,
002397.SZ,知準社慶,2012-07-02,4.5018,4.5126,4.7151,4.4394,4.6957,1087200,23212974.8,0.1939,4.3062,21.3512,2.3405,1012666789,N/A,3296160000,46452605,0,151200000,29.4724,3.0263,2.6329,-62.8002,
002397.SZ,知準社慶,2012-07-03,4.6957,4.7,4.8077,4.6957,4.7517,1435460,31708479.1,0.056,1.1927,22.0894,3.0902,1024744466.3,N/A,3335472000,46452605,0,151200000,29.8239,3.0624,2.6643,-63.5492,
002397.SZ,知準社慶,2012-07-04,4.7517,4.7474,4.7689,4.6634,4.6742,1072477,23458643.7,-0.0775,-1.6319,21.8733,2.3088,1008021528.5,N/A,3281040000,46452605,0,151200000,29.3372,3.0124,2.6208,-62.5122,
002397.SZ,知準社慶,2012-07-05,4.6742,4.6742,4.6742,4.5255,4.5449,823255,17438520.1,-0.1292,-2.765,21.1824,1.7722,980149965.5,N/A,3190320000,46452605,0,151200000,28.5261,2.9291,2.5484,-60.7837,
002397.SZ,知準社慶,2012-07-06,4.5449,4.6052,4.8034,4.5342,4.8034,1353053,29266284.2,0.2585,5.6872,21.6298,2.9128,1035893091.5,N/A,3371760000,46452605,0,151200000,30.1484,3.0957,2.6933,-64.2406,
002397.SZ,知準社慶,2012-07-09,4.8034,4.8034,4.9714,4.7625,4.8056,2188482,49465254.2,0.0022,0.0448,22.6025,4.7112,1036357617.55,N/A,3373272000,46452605,0,151200000,30.1619,3.0971,2.6945,-64.2694,
002397.SZ,知準社慶,2012-07-10,4.8056,4.7776,4.924,4.7388,4.8616,1371556,30866641.7,0.056,1.1654,22.5048,2.9526,1048435294.85,N/A,3412584000,46452605,0,151200000,30.5134,3.1332,2.7259,-65.0184,
002397.SZ,知準社慶,2012-07-11,4.8616,4.728,4.728,4.3748,4.4372,2398260,50198324.4,-0.4243,-8.7284,20.9311,5.1628,956923663,N/A,3114720000,46452605,0,151200000,27.8501,2.8597,2.488,-59.3433,
002397.SZ,知準社慶,2012-07-12,4.4372,4.392,4.392,4.2003,4.3252,2219278,44272244.7,-0.112,-2.5243,19.9489,4.7775,932768308.4,N/A,3036096000,46452605,0,151200000,27.1471,2.7875,2.4252,-57.8454,
002397.SZ,知準社慶,2012-07-13,4.3252,4.2757,4.3295,4.2477,4.2886,890881,17742173.3,-0.0366,-0.8466,19.9153,1.9178,924871365.55,N/A,3010392000,46452605,0,151200000,26.9173,2.7639,2.4046,-57.3556,
002397.SZ,知準社慶,2012-07-16,4.2886,4.2951,4.2951,3.8621,3.8772,2215832,40652980.5,-0.4114,-9.5932,18.3466,4.7701,836146890,N/A,2721600000,46452605,0,151200000,24.335,2.4988,2.174,-51.8534,
002397.SZ,知準社慶,2012-07-17,3.8772,3.8449,3.9289,3.8341,3.8987,597518,10806064.5,0.0215,0.5556,18.0849,1.2863,840792150.5,N/A,2736720000,46452605,0,151200000,24.4702,2.5127,2.186,-52.1415,
002397.SZ,知準社慶,2012-07-18,3.8987,3.8966,3.9526,3.8363,3.9526,485682,8820470.6,0.0538,1.3812,18.161,1.0455,852405301.75,N/A,2774520000,46452605,0,151200000,24.8082,2.5474,2.2162,-52.8617,
002397.SZ,知準社慶,2012-07-19,3.9526,3.9612,4.0624,3.8987,3.9849,644904,11989947.1,0.0323,0.8174,18.5918,1.3883,859373192.5,N/A,2797200000,46452605,0,151200000,25.011,2.5682,2.2344,-53.2938,
002397.SZ,知準社慶,2012-07-20,3.9849,3.987,4.015,3.9095,3.9504,338493,6204502.9,-0.0345,-0.8649,18.3298,0.7287,851940775.7,N/A,2773008000,46452605,0,151200000,24.7947,2.546,2.215,-52.8329,
002397.SZ,知準社慶,2012-07-23,3.9504,3.8793,3.916,3.8535,3.8901,292925,5289002.9,-0.0603,-1.5267,18.0558,0.6306,838934046.3,N/A,2730672000,46452605,0,151200000,24.4162,2.5071,2.1812,-52.0263,
002397.SZ,知準社慶,2012-07-24,3.8901,3.8557,3.9375,3.8557,3.9203,463142,8393170.5,0.0302,0.7752,18.1222,0.997,845437411,N/A,2751840000,46452605,0,151200000,24.6054,2.5266,2.1981,-52.4296,
002397.SZ,知準社慶,2012-07-25,3.9203,3.916,3.9267,3.8557,3.8729,435428,7840981.1,-0.0474,-1.2088,18.0075,0.9374,835217837.9,N/A,2718576000,46452605,0,151200000,24.308,2.496,2.1716,-51.7958,
002397.SZ,知準社慶,2012-07-26,3.8729,3.8944,3.9117,3.6984,3.7415,842750,14872431.7,-0.1314,-3.3927,17.6475,1.8142,806881748.85,N/A,2626344000,46452605,0,151200000,23.4833,2.4113,2.0979,-50.0385,
002397.SZ,知準社慶,2012-07-27,3.7415,3.7415,3.7415,3.5541,3.5972,1360614,22830775.5,-0.1443,-3.8572,16.7798,2.929,775758503.5,N/A,2525040000,46452605,0,151200000,22.5775,2.3183,2.017,-48.1084,
002397.SZ,知準社慶,2012-07-30,3.5972,3.6403,3.6467,3.4399,3.4485,752520,12285452.8,-0.1486,-4.1317,16.3257,1.62,743706206.05,N/A,2420712000,46452605,0,151200000,21.6447,2.2225,1.9336,-46.1207,
002397.SZ,知準社慶,2012-07-31,3.4485,3.4679,3.4895,3.3172,3.3753,726912,11354875.3,-0.0732,-2.1237,15.6207,1.5648,727912320.35,N/A,2369304000,46452605,0,151200000,21.185,2.1753,1.8926,-45.1413,
002397.SZ,知準社慶,2012-08-01,3.3753,3.3753,3.4421,3.3387,3.4184,781674,12381136.3,0.0431,1.2763,15.8393,1.6827,737202841.35,N/A,2399544000,46452605,0,151200000,21.4554,2.2031,1.9167,-45.7174,
002397.SZ,知準社慶,2012-08-02,3.4184,3.4442,3.4442,3.2805,3.3064,662420,10300281.6,-0.112,-3.2766,15.5495,1.426,713047486.75,N/A,2320920000,46452605,0,151200000,20.7524,2.1309,1.8539,-44.2194,
002397.SZ,知準社慶,2012-08-03,3.3064,3.3387,3.4033,3.3021,3.3925,1106866,17224433.6,0.0862,2.6059,15.5614,2.3828,731628528.75,N/A,2381400000,46452605,0,151200000,21.2932,2.1864,1.9022,-45.3717,
002397.SZ,知準社慶,2012-08-06,3.3925,3.4033,3.4658,3.3624,3.4529,1352271,21482373.5,0.0603,1.7778,15.8861,2.9111,744635258.15,N/A,2423736000,46452605,0,151200000,21.6717,2.2253,1.936,-46.1783,
002397.SZ,知準社慶,2012-08-07,3.4529,3.4464,3.5455,3.427,3.5369,1297844,21159081,0.084,2.4329,16.3033,2.7939,762751774.1,N/A,2482704000,46452605,0,151200000,22.199,2.2795,1.9831,-47.3018,
002397.SZ,知準社慶,2012-08-08,3.5369,3.5369,3.5433,3.4701,3.4852,745761,12135226.5,-0.0517,-1.4616,16.2723,1.6054,751603148.9,N/A,2446416000,46452605,0,151200000,21.8745,2.2461,1.9542,-46.6105,
002397.SZ,知準社慶,2012-08-09,3.4852,3.4852,3.5519,3.4744,3.5261,876693,14326296.4,0.0409,1.1743,16.3413,1.8873,760429143.85,N/A,2475144000,46452605,0,151200000,22.1314,2.2725,1.9771,-47.1578,
002397.SZ,知準社慶,2012-08-10,3.5261,3.5261,3.539,3.4658,3.4809,661369,10734828.2,-0.0452,-1.2828,16.2312,1.4238,750674096.8,N/A,2443392000,46452605,0,151200000,21.8475,2.2434,1.9517,-46.5528,
002397.SZ,知準社慶,2012-08-13,3.4809,3.4873,3.4873,3.3128,3.3172,1687324,26391881.3,-0.1637,-4.703,15.6413,3.6324,715370117,N/A,2328480000,46452605,0,151200000,20.82,2.1379,1.8599,-44.3635,
002397.SZ,知準社慶,2012-08-14,3.3172,3.2418,3.3559,3.2418,3.3408,687708,10492250,0.0237,0.7143,15.2568,1.4805,720479903.55,N/A,2345112000,46452605,0,151200000,20.9687,2.1531,1.8732,-44.6804,
002397.SZ,知準社慶,2012-08-15,3.3408,3.3365,3.3387,3.2762,3.2956,428229,6570590.5,-0.0452,-1.354,15.3436,0.9219,710724856.5,N/A,2313360000,46452605,0,151200000,20.6848,2.124,1.8479,-44.0754,
002397.SZ,知準社慶,2012-08-16,3.2956,3.2956,3.4227,3.2805,3.3688,961326,14979900.2,0.0732,2.2222,15.5825,2.0695,726518742.2,N/A,2364768000,46452605,0,151200000,21.1444,2.1712,1.8889,-45.0549,
002397.SZ,知準社慶,2012-08-17,3.3688,3.3624,3.3925,3.3064,3.3559,654614,10187152.7,-0.0129,-0.3836,15.5621,1.4092,723731585.9,N/A,2355696000,46452605,0,151200000,21.0633,2.1628,1.8817,-44.882,
002397.SZ,知準社慶,2012-08-20,3.3559,3.3279,3.3602,3.2504,3.343,356398,5479612.9,-0.0129,-0.3851,15.375,0.7672,720944429.6,N/A,2346624000,46452605,0,151200000,20.9822,2.1545,1.8744,-44.7092,
002397.SZ,知準社慶,2012-08-21,3.343,3.343,3.4076,3.3172,3.3732,617730,9677880.5,0.0302,0.9021,15.6668,1.3298,727447794.3,N/A,2367792000,46452605,0,151200000,21.1715,2.1739,1.8914,-45.1125,
002397.SZ,知準社慶,2012-08-22,3.3732,3.3581,3.3925,3.3365,3.3667,577736,9050797.3,-0.0065,-0.1916,15.666,1.2437,726054216.15,N/A,2363256000,46452605,0,151200000,21.1309,2.1698,1.8877,-45.026,
002397.SZ,知準社慶,2012-08-23,3.3667,3.3667,3.4012,3.3387,3.4012,523563,8203176.7,0.0345,1.0237,15.668,1.1271,733486632.95,N/A,2387448000,46452605,0,151200000,21.3472,2.192,1.9071,-45.487,
002397.SZ,知準社慶,2012-08-24,3.4012,3.4055,3.5886,3.3732,3.5261,2594455,42497613.5,0.1249,3.6732,16.3802,5.5852,760429143.85,N/A,2475144000,46452605,0,151200000,22.1314,2.2725,1.9771,-47.1578,
002397.SZ,知準社慶,2012-08-27,3.5261,3.4873,3.6532,3.4356,3.4679,2572900,42584016.6,-0.0582,-1.6494,16.551,5.5388,747886940.5,N/A,2434320000,46452605,0,151200000,21.7663,2.235,1.9445,-46.38,
002397.SZ,知準社慶,2012-08-28,3.4679,3.4464,3.5002,3.2525,3.3236,2065832,31889336.8,-0.1443,-4.1615,15.4366,4.4472,716763695.15,N/A,2333016000,46452605,0,151200000,20.8605,2.142,1.8636,-44.4499,
002397.SZ,知準社慶,2012-08-29,3.3236,3.287,3.287,3.1125,3.1254,2297481,33645422.4,-0.1982,-5.9624,14.6445,4.9459,674027298.55,N/A,2193912000,46452605,0,151200000,19.6167,2.0143,1.7525,-41.7996,
002397.SZ,知準社慶,2012-08-30,3.1254,3.0996,3.1513,3.0694,3.1061,783079,11314042.6,-0.0194,-0.6203,14.4481,1.6858,669846564.1,N/A,2180304000,46452605,0,151200000,19.4951,2.0018,1.7416,-41.5403,
002397.SZ,知準社慶,2012-08-31,3.1061,3.119,3.1233,3.0371,3.0651,816903,11618045.5,-0.0409,-1.3176,14.2221,1.7586,661020569.15,N/A,2151576000,46452605,0,151200000,19.2382,1.9754,1.7186,-40.993,
002397.SZ,知準社慶,2012-09-03,3.0651,3.0651,3.1362,3.0156,3.0651,2466160,35113979.5,0,0,14.2383,5.309,661020569.15,N/A,2151576000,46452605,0,151200000,19.2382,1.9754,1.7186,-40.993,
002397.SZ,知準社慶,2012-09-04,3.0651,3.0587,3.0587,2.9553,2.9661,2712843,37907400.9,-0.0991,-3.2326,13.9733,5.84,639652370.85,N/A,2082024000,46452605,0,151200000,18.6163,1.9116,1.6631,-39.6679,
002397.SZ,知準社慶,2012-09-05,2.9661,2.9574,2.9574,2.895,2.9014,3561903,48216039.3,-0.0646,-2.1786,13.5366,7.6678,625716589.35,N/A,2036664000,46452605,0,151200000,18.2107,1.8699,1.6269,-38.8036,
002397.SZ,知準社慶,2012-09-06,2.9014,2.9187,2.9337,2.8476,2.8993,3611067,48342476.7,-0.0022,-0.0742,13.3873,7.7737,625252063.3,N/A,2035152000,46452605,0,151200000,18.1972,1.8685,1.6256,-38.7748,
002397.SZ,知準社慶,2012-09-07,2.8993,2.9187,3.0996,2.9079,3.0759,5278841,73966431,0.1766,6.0921,14.0119,11.3639,663343199.4,N/A,2159136000,46452605,0,151200000,19.3058,1.9824,1.7247,-41.137,
002397.SZ,知準社慶,2012-09-10,3.0759,3.091,3.1836,3.0651,3.1793,4485824,65362252,0.1034,3.3613,14.5708,9.6568,685640449.8,N/A,2231712000,46452605,0,151200000,19.9547,2.049,1.7827,-42.5198,
002397.SZ,知準社慶,2012-09-11,3.1793,3.1556,3.1556,3.1039,3.1341,2214262,32130503,-0.0452,-1.4228,14.5107,4.7667,675885402.75,N/A,2199960000,46452605,0,151200000,19.6708,2.0199,1.7573,-41.9148,
002397.SZ,知準社慶,2012-09-12,3.1341,3.1556,3.175,3.1147,3.1556,2116047,30902954.6,0.0215,0.6873,14.6041,4.5553,680530663.25,N/A,2215080000,46452605,0,151200000,19.806,2.0337,1.7694,-42.2029,
002397.SZ,知準社慶,2012-09-13,3.1556,3.1578,3.1642,3.0802,3.0802,1789280,25949397.7,-0.0754,-2.3891,14.5027,3.8518,664272251.5,N/A,2162160000,46452605,0,151200000,19.3328,1.9851,1.7271,-41.1947,
002397.SZ,知準社慶,2012-09-14,3.0802,3.1039,3.1125,3.0177,3.0522,2008108,28532994.5,-0.028,-0.9091,14.2089,4.3229,658233412.85,N/A,2142504000,46452605,0,151200000,19.1571,1.9671,1.7114,-40.8202,
002397.SZ,知準社慶,2012-09-17,3.0522,3.035,3.0544,2.9251,2.9316,1722878,23783567.7,-0.1206,-3.952,13.8046,3.7089,632219954.05,N/A,2057832000,46452605,0,151200000,18.4,1.8894,1.6438,-39.2069,
002397.SZ,知準社慶,2012-09-18,2.9316,2.9273,2.9596,2.9057,2.9187,832561,11325887.4,-0.0129,-0.4409,13.6037,1.7923,629432797.75,N/A,2048760000,46452605,0,151200000,18.3189,1.881,1.6365,-39.0341,
002397.SZ,知準社慶,2012-09-19,2.9187,2.9187,2.9661,2.9187,2.951,786258,10728356.7,0.0323,1.107,13.6448,1.6926,636400688.5,N/A,2071440000,46452605,0,151200000,18.5217,1.9019,1.6546,-39.4662,
002397.SZ,知準社慶,2012-09-20,2.951,2.951,2.951,2.8239,2.8282,1118487,14921795.9,-0.1228,-4.1606,13.3411,2.4078,609922703.65,N/A,1985256000,46452605,0,151200000,17.7511,1.8227,1.5858,-37.8242,
002397.SZ,知準社慶,2012-09-21,2.8282,2.811,2.8476,2.8002,2.8045,862878,11312455.5,-0.0237,-0.8378,13.1101,1.8575,604812917.1,N/A,1968624000,46452605,0,151200000,17.6023,1.8075,1.5725,-37.5073,
002397.SZ,知準社慶,2012-09-24,2.8045,2.8002,2.8347,2.7507,2.8282,767279,9971419.1,0.0237,0.8449,12.9958,1.6517,609922703.65,N/A,1985256000,46452605,0,151200000,17.7511,1.8227,1.5858,-37.8242,
002397.SZ,知準社慶,2012-09-25,2.8282,2.8282,2.8411,2.7808,2.7916,610362,7962696.1,-0.0366,-1.2947,13.0459,1.3139,602025760.8,N/A,1959552000,46452605,0,151200000,17.5212,1.7991,1.5653,-37.3345,
002397.SZ,知準社慶,2012-09-26,2.7916,2.7765,2.826,2.6516,2.6559,866362,11026463.4,-0.1357,-4.8611,12.7273,1.865,572760619.65,N/A,1864296000,46452605,0,151200000,16.6695,1.7117,1.4892,-35.5196,
002397.SZ,知準社慶,2012-09-27,2.6559,2.6666,2.7528,2.6559,2.727,838076,10551806.1,0.0711,2.6764,12.5905,1.8042,588089979.3,N/A,1914192000,46452605,0,151200000,17.1156,1.7575,1.529,-36.4702,
002397.SZ,知準社慶,2012-09-28,2.727,2.6946,2.7937,2.6925,2.7894,1053070,13555891.8,0.0625,2.2907,12.8727,2.267,601561234.75,N/A,1958040000,46452605,0,151200000,17.5077,1.7977,1.564,-37.3056,
002397.SZ,知準社慶,2012-10-08,2.7894,2.8002,2.8325,2.7657,2.7722,621994,8046595.7,-0.0172,-0.6178,12.9368,1.339,597845026.35,N/A,1945944000,46452605,0,151200000,17.3996,1.7866,1.5544,-37.0752,
002397.SZ,知準社慶,2012-10-09,2.7722,2.7851,2.8648,2.7851,2.8497,1044884,13777883.7,0.0775,2.7972,13.186,2.2494,614567964.15,N/A,2000376000,46452605,0,151200000,17.8863,1.8366,1.5979,-38.1123,
002397.SZ,知準社慶,2012-10-10,2.8497,2.8497,2.9617,2.826,2.9531,1619836,21746808.2,0.1034,3.6281,13.4253,3.4871,636865214.55,N/A,2072952000,46452605,0,151200000,18.5352,1.9032,1.6558,-39.495,
002397.SZ,知準社慶,2012-10-11,2.9531,2.9079,2.9424,2.8648,2.8777,1053720,14172336.6,-0.0754,-2.5529,13.4498,2.2684,620606802.8,N/A,2020032000,46452605,0,151200000,18.062,1.8547,1.6136,-38.4868,
002397.SZ,知準社慶,2012-10-12,2.8777,2.8907,2.923,2.811,2.8433,919539,12195866.9,-0.0345,-1.1976,13.263,1.9795,613174386,N/A,1995840000,46452605,0,151200000,17.8457,1.8324,1.5942,-38.0258,
002397.SZ,知準社慶,2012-10-15,2.8433,2.8433,2.8433,2.7528,2.8023,771869,9977698.8,-0.0409,-1.4394,12.9267,1.6616,604348391.05,N/A,1967112000,46452605,0,151200000,17.5888,1.8061,1.5713,-37.4785,
002397.SZ,知準社慶,2012-10-16,2.8023,2.7937,2.8303,2.7808,2.7916,550800,7176532.5,-0.0108,-0.3843,13.0293,1.1857,602025760.8,N/A,1959552000,46452605,0,151200000,17.5212,1.7991,1.5653,-37.3345,
002397.SZ,知準社慶,2012-10-17,2.7916,2.8088,2.8303,2.7787,2.7916,535799,6963060.1,0,0,12.9957,1.1534,602025760.8,N/A,1959552000,46452605,0,151200000,17.5212,1.7991,1.5653,-37.3345,
002397.SZ,知準社慶,2012-10-18,2.7916,2.8023,2.9596,2.8023,2.9144,1780927,23802085.8,0.1228,4.3981,13.365,3.8339,628503745.65,N/A,2045736000,46452605,0,151200000,18.2918,1.8783,1.6341,-38.9765,
002397.SZ,知準社慶,2012-10-19,2.9144,2.9036,2.9445,2.8842,2.9079,1495983,20231904.1,-0.0065,-0.2217,13.5242,3.2205,627110167.5,N/A,2041200000,46452605,0,151200000,18.2513,1.8741,1.6305,-38.8901,
002397.SZ,知準社慶,2012-10-22,2.9079,2.8648,3.0113,2.8648,2.9768,1777975,24299468.4,0.0689,2.3704,13.6669,3.8275,641975001.1,N/A,2089584000,46452605,0,151200000,18.6839,1.9185,1.6691,-39.8119,
002397.SZ,知準社慶,2012-10-23,2.9768,2.9639,2.9811,2.9251,2.9316,1007160,13784981.8,-0.0452,-1.5195,13.687,2.1681,632219954.05,N/A,2057832000,46452605,0,151200000,18.4,1.8894,1.6438,-39.2069,
002397.SZ,知準社慶,2012-10-24,2.9316,2.9014,2.9187,2.8734,2.8928,715946,9610001.8,-0.0388,-1.3226,13.4228,1.5412,623858485.15,N/A,2030616000,46452605,0,151200000,18.1566,1.8644,1.622,-38.6884,
002397.SZ,知準社慶,2012-10-25,2.8928,2.8907,2.9273,2.8067,2.8131,888997,11824441.3,-0.0797,-2.755,13.3009,1.9138,606671021.3,N/A,1974672000,46452605,0,151200000,17.6564,1.813,1.5773,-37.6225,
002397.SZ,知準社慶,2012-10-26,2.8131,2.8196,2.8303,2.6451,2.6645,1872570,23438495.1,-0.1486,-5.2833,12.5168,4.0311,574618723.85,N/A,1870344000,46452605,0,151200000,16.7236,1.7172,1.494,-35.6348,
002397.SZ,知準社慶,2012-10-29,2.6645,2.6063,2.6494,2.5848,2.6257,1014423,12317771.2,-0.0388,-1.4551,12.1426,2.1838,566257254.95,N/A,1843128000,46452605,0,151200000,16.4802,1.6922,1.4723,-35.1163,
002397.SZ,知準社慶,2012-10-30,2.6257,2.6279,2.671,2.5999,2.6257,650417,7916730.9,0,0,12.1718,1.4002,566257254.95,N/A,1843128000,46452605,0,151200000,16.4802,1.6922,1.4723,-35.1163,
002397.SZ,知準社慶,2012-10-31,2.6257,2.6279,2.6322,2.6063,2.6236,345776,4206217.4,-0.0022,-0.082,12.1646,0.7444,565792728.9,N/A,1841616000,46452605,0,151200000,16.4667,1.6908,1.4711,-35.0875,
002397.SZ,知準社慶,2012-11-01,2.6236,2.643,2.686,2.6343,2.6774,869170,10768871.5,0.0538,2.0525,12.3898,1.8711,577405880.15,N/A,1879416000,46452605,0,151200000,16.8047,1.7256,1.5012,-35.8077,
002397.SZ,知準社慶,2012-11-02,2.6774,2.6796,2.7011,2.658,2.6796,861302,10699034,0.0022,0.0805,12.4219,1.8542,577870406.2,N/A,1880928000,46452605,0,151200000,16.8182,1.7269,1.5025,-35.8365,
002397.SZ,知準社慶,2012-11-05,2.6796,2.6731,2.6882,2.6386,2.6473,851525,10505246,-0.0323,-1.2058,12.337,1.8331,570902515.45,N/A,1858248000,46452605,0,151200000,16.6154,1.7061,1.4843,-35.4044,
002397.SZ,知準社慶,2012-11-06,2.6473,2.6494,2.6666,2.5956,2.6645,836749,10209173,0.0172,0.6509,12.201,1.8013,574618723.85,N/A,1870344000,46452605,0,151200000,16.7236,1.7172,1.494,-35.6348,
002397.SZ,知準社慶,2012-11-07,2.6645,2.6623,2.6623,2.6193,2.6343,526561,6456465.7,-0.0302,-1.1318,12.2616,1.1335,568115359.15,N/A,1849176000,46452605,0,151200000,16.5343,1.6978,1.4771,-35.2315,
002397.SZ,知準社慶,2012-11-08,2.6343,2.6085,2.6214,2.5266,2.5266,1016148,12094254.8,-0.1077,-4.0883,11.9021,2.1875,544889056.65,N/A,1773576000,46452605,0,151200000,15.8583,1.6284,1.4167,-33.7911,
002397.SZ,知準社慶,2012-11-09,2.5266,2.5008,2.5309,2.4556,2.4771,933555,10804471.5,-0.0495,-1.9608,11.5735,2.0097,534204957.5,N/A,1738800000,46452605,0,151200000,15.5474,1.5964,1.3889,-33.1286,
002397.SZ,知準社慶,2012-11-12,2.4771,2.4685,2.4986,2.4577,2.4771,575951,6641751.3,0,0,11.5318,1.2399,534204957.5,N/A,1738800000,46452605,0,151200000,15.5474,1.5964,1.3889,-33.1286,
002397.SZ,知準社慶,2012-11-13,2.4771,2.4965,2.4965,2.4017,2.4039,579200,6581736.2,-0.0732,-2.9565,11.3635,1.2469,518411071.8,N/A,1687392000,46452605,0,151200000,15.0877,1.5492,1.3479,-32.1491,
002397.SZ,知準社慶,2012-11-14,2.4039,2.4017,2.5417,2.3931,2.4879,941851,10755005.8,0.084,3.4946,11.419,2.0276,536527587.75,N/A,1746360000,46452605,0,151200000,15.615,1.6034,1.395,-33.2726,
002397.SZ,知準社慶,2012-11-15,2.4879,2.4706,2.4836,2.4039,2.4146,728490,8215953.5,-0.0732,-2.9437,11.2781,1.5682,520733702.05,N/A,1694952000,46452605,0,151200000,15.1553,1.5562,1.3539,-32.2932,
002397.SZ,知準社慶,2012-11-16,2.4146,2.4125,2.4125,2.3586,2.3737,688680,7588389.1,-0.0409,-1.6949,11.0187,1.4825,511907707.1,N/A,1666224000,46452605,0,151200000,14.8985,1.5298,1.331,-31.7458,
002397.SZ,知準社慶,2012-11-19,2.3737,2.3845,2.3866,2.3479,2.3823,480663,5284599.9,0.0086,0.363,10.9944,1.0347,513765811.3,N/A,1672272000,46452605,0,151200000,14.9525,1.5354,1.3358,-31.861,
002397.SZ,知準社慶,2012-11-20,2.3823,2.3931,2.4017,2.3737,2.378,519158,5755188,-0.0043,-0.1808,11.0856,1.1176,512836759.2,N/A,1669248000,46452605,0,151200000,14.9255,1.5326,1.3334,-31.8034,
002397.SZ,知準社慶,2012-11-21,2.378,2.3802,2.4319,2.3651,2.4276,775573,8636261.3,0.0495,2.0833,11.1353,1.6696,523520858.35,N/A,1704024000,46452605,0,151200000,15.2364,1.5645,1.3611,-32.466,
